id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location,coors,fixed_location,xcord,ycord
109,49844264,4/11/06 18:55,2006,4613 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,J254878,IL,PAS,Chicago,IL,"4613 S DREXEL Chicago, IL","[41.8108387291, -87.6038780808]",,41.81083873,-87.60387808
110,49845332,4/13/06 20:11,2006,4613 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9626288,IL,PAS,Chicago,IL,"4613 S DREXEL Chicago, IL","[41.8108387291, -87.6038780808]",,41.81083873,-87.60387808
111,49845335,4/13/06 20:11,2006,4657 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,2363344,IL,PAS,Chicago,IL,"4657 S DREXEL Chicago, IL","[41.8102446198, -87.6038740575]",,41.81024462,-87.60387406
112,49818856,4/16/06 4:52,2006,4149 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9898715,IL,PAS,Chicago,IL,"4149 W 26TH ST Chicago, IL","[41.8439102173, -87.7288894653]",,41.84391022,-87.72888947
113,49826987,4/14/06 18:30,2006,1939 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,PBNJ73,IL,PAS,Chicago,IL,"1939 N LINCOLN Chicago, IL","[41.9176521301, -87.6373901367]",,41.91765213,-87.63739014
114,49443884,4/7/06 15:30,2006,1403 N WELLS,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,Chicago,IL,"1403 N WELLS Chicago, IL","[41.9078636169, -87.6343078613]",,41.90786362,-87.63430786
115,49576715,4/18/06 22:50,2006,3306 N SOUTH PORT,19,CPD,940060,PARK/STAND ON BICYCLE PATH,EAH3,IL,PAS,Chicago,IL,"3306 N SOUTH PORT Chicago, IL","[41.9418716431, -87.6642303467]",,41.94187164,-87.66423035
116,49753646,4/12/06 23:39,2006,6439  DAMEN,7,CPD,940060,PARK/STAND ON BICYCLE PATH,6420194,IL,PAS,Chicago,IL,"6439  DAMEN Chicago, IL","[41.9992446899, -87.6796112061]",,41.99924469,-87.67961121
117,48202664,4/22/06 23:30,2006,2451 N HALSTED,19,CPD,940060,PARK/STAND ON BICYCLE PATH,1291TX,IL,TXI,Chicago,IL,"2451 N HALSTED Chicago, IL","[41.9268140942, -87.6487454027]",,41.92681409,-87.6487454
118,48202665,4/27/06 0:30,2006,2540 N HALSTED,19,CPD,940060,PARK/STAND ON BICYCLE PATH,1957TX,IL,TXI,Chicago,IL,"2540 N HALSTED Chicago, IL","[41.9285011292, -87.6492080688]",,41.92850113,-87.64920807
119,49443424,4/21/06 15:55,2006,1407 N WELLS,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,Chicago,IL,"1407 N WELLS Chicago, IL","[41.908000946, -87.6341552734]",,41.90800095,-87.63415527
120,49827752,4/19/06 3:49,2006,1429 W AUGUSTA,13,CPD,940060,PARK/STAND ON BICYCLE PATH,J963928,IL,PAS,Chicago,IL,"1429 W AUGUSTA Chicago, IL","[41.8995018005, -87.6636734009]",,41.8995018,-87.6636734
121,49844117,4/23/06 18:49,2006,4428 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8359219,IL,PAS,Chicago,IL,"4428 S DREXEL Chicago, IL","[41.8144476414, -87.6045177877]",,41.81444764,-87.60451779
122,49818991,4/30/06 11:11,2006,4215 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8466628,IL,PAS,Chicago,IL,"4215 W 26TH ST Chicago, IL","[41.8438911438, -87.7300872803]",,41.84389114,-87.73008728
123,49818992,4/30/06 11:14,2006,4146 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6515YX,IL,TRK,Chicago,IL,"4146 W 26TH ST Chicago, IL","[41.8442516774, -87.728593424]",,41.84425168,-87.72859342
124,49818996,4/30/06 12:04,2006,4148 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,44G503,IL,TMP,Chicago,IL,"4148 W 26TH ST Chicago, IL","[41.8444671631, -87.7289657593]",,41.84446716,-87.72896576
125,49818998,4/30/06 12:09,2006,4227 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,T881045,IL,PAS,Chicago,IL,"4227 W 26TH ST Chicago, IL","[41.8441390246, -87.7303556353]",,41.84413902,-87.73035564
126,49832606,4/24/06 14:30,2006,2901 W LAWRENCE,17,CPD,940060,PARK/STAND ON BICYCLE PATH,UDM926,NJ,PAS,Chicago,IL,"2901 W LAWRENCE Chicago, IL","[41.9682502747, -87.7013778687]",,41.96825027,-87.70137787
127,49844123,4/27/06 17:46,2006,4424 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,5774956,IL,PAS,Chicago,IL,"4424 S DREXEL Chicago, IL","[41.8141288757, -87.6052856445]",,41.81412888,-87.60528564
128,49942825,4/26/06 21:15,2006,8302 S LASALLE,6,CPD,940060,PARK/STAND ON BICYCLE PATH,6040710,IL,PAS,Chicago,IL,"8302 S LASALLE Chicago, IL","[41.7434354872, -87.6281346381]",,41.74343549,-87.62813464
129,50099058,5/3/06 13:15,2006,540 N DEARBORN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,35210H,IL,TRK,Chicago,IL,"540 N DEARBORN Chicago, IL","[41.8920898438, -87.6299514771]",,41.89208984,-87.62995148
130,49332773,5/3/06 21:55,2006,2600 S LAKE SHORE DRIV,1,CPD,940060,PARK/STAND ON BICYCLE PATH,6579654,IL,PAS,Chicago,IL,"2600 S LAKE SHORE DRIV Chicago, IL","[41.8432927877, -87.6106895506]",,41.84329279,-87.61068955
131,49854767,4/27/06 22:00,2006,2854 N HALSTEAD,19,CPD,940060,PARK/STAND ON BICYCLE PATH,5192176,IL,PAS,Chicago,IL,"2854 N HALSTEAD Chicago, IL","[41.9339548051, -87.6490920782]",,41.93395481,-87.64909208
132,50043778,3/6/06 11:01,2006,34 W 83RD STREET,5,CPD,940060,PARK/STAND ON BICYCLE PATH,7374886,IL,PAS,Chicago,IL,"34 W 83RD STREET Chicago, IL","[41.7439117432, -87.6258163452]",,41.74391174,-87.62581635
133,50193719,5/6/06 16:16,2006,2254 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,J983141,IL,PAS,Chicago,IL,"2254 N LINCOLN Chicago, IL","[41.9228001684, -87.6451532543]",,41.92280017,-87.64515325
134,50024401,4/22/06 18:52,2006,7356 S SOUTH SHORE DR,3,CPD,940060,PARK/STAND ON BICYCLE PATH,223841D,IL,TRK,Chicago,IL,"7356 S SOUTH SHORE DR Chicago, IL","[41.7625, -87.559654]",,41.7625,-87.559654
135,49846140,5/4/06 17:31,2006,5007 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7257328,IL,PAS,Chicago,IL,"5007 S DREXEL Chicago, IL","[41.8039058894, -87.6037446409]",,41.80390589,-87.60374464
136,49846147,5/8/06 17:37,2006,4625 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6991272,IL,PAS,Chicago,IL,"4625 S DREXEL Chicago, IL","[41.810677126, -87.6038767397]",,41.81067713,-87.60387674
137,49848379,5/7/06 18:30,2006,4907 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6063126,IL,PAS,Chicago,IL,"4907 S DREXEL Chicago, IL","[41.8056573719, -87.6037828624]",,41.80565737,-87.60378286
138,49848382,5/8/06 17:42,2006,4520 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6380615,IL,PAS,Chicago,IL,"4520 S DREXEL Chicago, IL","[41.8124198914, -87.6051712036]",,41.81241989,-87.6051712
139,49848384,5/8/06 22:44,2006,741 E OAKWOOD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6455312,IL,PAS,Chicago,IL,"741 E OAKWOOD Chicago, IL","[41.8223724365, -87.6081771851]",,41.82237244,-87.60817719
140,50033377,5/6/06 22:20,2006,6300 S HAYES,3,CPD,940060,PARK/STAND ON BICYCLE PATH,9647689,IL,PAS,Chicago,IL,"6300 S HAYES Chicago, IL","[41.8413391113, -87.6585998535]",,41.84133911,-87.65859985
141,50132505,5/4/06 17:12,2006,1647 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6000358,IL,PAS,Chicago,IL,"1647 N WELLS Chicago, IL","[41.9126091003, -87.6343307495]",,41.9126091,-87.63433075
142,50193892,5/12/06 20:20,2006,1 E DIVISION,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4335TX,IL,TXI,Chicago,IL,"1 E DIVISION Chicago, IL","[41.9039080292, -87.6285141706]",,41.90390803,-87.62851417
143,50015771,5/10/06 11:45,2006,103 W VAN BUREN,252,CPD,940060,PARK/STAND ON BICYCLE PATH,AP8535,IL,MCY,Chicago,IL,"103 W VAN BUREN Chicago, IL","[41.8768351525, -87.630956322]",,41.87683515,-87.63095632
144,49830150,5/19/06 16:00,2006,2548 W AUGUSTA,13,CPD,940060,PARK/STAND ON BICYCLE PATH,1432ED,IL,PAS,Chicago,IL,"2548 W AUGUSTA Chicago, IL","[41.899597168, -87.6913070679]",,41.89959717,-87.69130707
145,49802313,5/20/06 17:20,2006,4511 W 55TH ST,8,CPD,940060,PARK/STAND ON BICYCLE PATH,329G642,IL,TMP,Chicago,IL,"4511 W 55TH ST Chicago, IL","[41.7928352356, -87.7359085083]",,41.79283524,-87.73590851
146,49767243,5/16/06 16:45,2006,4030  ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,7587602,IL,PAS,Chicago,IL,"4030  ELSTON Chicago, IL","[41.9542591274, -87.7200653404]",,41.95425913,-87.72006534
147,49767244,5/16/06 18:48,2006,4030 N ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,2674TX,IL,TXI,Chicago,IL,"4030 N ELSTON Chicago, IL","[41.9542591274, -87.7200653404]",,41.95425913,-87.72006534
148,49767245,5/16/06 18:47,2006,4030 N ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,9812131,IL,PAS,Chicago,IL,"4030 N ELSTON Chicago, IL","[41.9542591274, -87.7200653404]",,41.95425913,-87.72006534
149,49767246,5/16/06 18:53,2006,4030 N ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,T878903,IL,PAS,Chicago,IL,"4030 N ELSTON Chicago, IL","[41.9542591274, -87.7200653404]",,41.95425913,-87.72006534
150,50100739,5/25/06 21:01,2006,2228 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4686TX,IL,TXI,Chicago,IL,"2228 N LINCOLN Chicago, IL","[41.9224090576, -87.6449890137]",,41.92240906,-87.64498901
151,50100745,5/26/06 21:44,2006,1651 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7533737,IL,PAS,Chicago,IL,"1651 N WELLS Chicago, IL","[41.9123147428, -87.6346839219]",,41.91231474,-87.63468392
152,50177736,5/26/06 15:40,2006,1531 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9051592,IL,PAS,Chicago,IL,"1531 N WELLS Chicago, IL","[41.9100418091, -87.634223938]",,41.91004181,-87.63422394
153,50217126,5/28/06 18:45,2006,4157 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6534616,IL,PAS,Chicago,IL,"4157 W 26TH ST Chicago, IL","[41.8439064026, -87.7292404175]",,41.8439064,-87.72924042
154,50217434,5/27/06 18:05,2006,4235 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6905266,IL,PAS,Chicago,IL,"4235 W 26TH ST Chicago, IL","[41.8438835144, -87.7307891846]",,41.84388351,-87.73078918
155,50335626,5/27/06 23:06,2006,3901  LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7992386,IL,PAS,Chicago,IL,"3901  LAKE SHORE DR Chicago, IL","[41.8294787407, -87.6043374091]",,41.82947874,-87.60433741
156,50092994,5/26/06 16:35,2006,1235 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,3182TX,IL,TXI,Chicago,IL,"1235 S WABASH Chicago, IL","[41.8664779663, -87.6253128052]",,41.86647797,-87.62531281
157,50180362,5/30/06 1:18,2006,2249 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2115777,IL,PAS,Chicago,IL,"2249 N LINCOLN Chicago, IL","[41.923122406, -87.6450576782]",,41.92312241,-87.64505768
158,50190260,5/24/06 13:03,2006,2020 N HALSTED,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9989249,IL,PAS,Chicago,IL,"2020 N HALSTED Chicago, IL","[41.9188156128, -87.6488800049]",,41.91881561,-87.64888
159,50893436,5/29/06 14:20,2006,4881 N MARINE DR,20,CPD,940060,PARK/STAND ON BICYCLE PATH,433G661,IL,TMP,Chicago,IL,"4881 N MARINE DR Chicago, IL","[41.9712790847, -87.6501522213]",,41.97127908,-87.65015222
160,50119041,5/30/06 22:20,2006,3728 N SOUTHPORT,19,CPD,940060,PARK/STAND ON BICYCLE PATH,5704TX,IL,TXI,Chicago,IL,"3728 N SOUTHPORT Chicago, IL","[41.9497947693, -87.6644592285]",,41.94979477,-87.66445923
161,50032033,5/30/06 23:40,2006,4408 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9177162,IL,PAS,Chicago,IL,"4408 S DREXEL Chicago, IL","[41.8147648126, -87.6045244932]",,41.81476481,-87.60452449
162,50904002,5/30/06 16:30,2006,1728 W AUGUSTA,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8342714,IL,PAS,Chicago,IL,"1728 W AUGUSTA Chicago, IL","[41.8996882439, -87.670846805]",,41.89968824,-87.67084681
163,50028359,6/2/06 15:00,2006,5019 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,69972,IL,OTH,Chicago,IL,"5019 S DREXEL Chicago, IL","[41.8035392761, -87.6032714844]",,41.80353928,-87.60327148
164,50336312,6/2/06 5:51,2006,4712 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,B397971,IL,PAS,Chicago,IL,"4712 S DREXEL Chicago, IL","[41.8092166632, -87.6043950766]",,41.80921666,-87.60439508
165,49990074,6/4/06 14:45,2006,4327 W 26 ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9603984,IL,PAS,Chicago,IL,"4327 W 26 ST Chicago, IL","[41.8438796997, -87.732131958]",,41.8438797,-87.73213196
166,50032019,6/3/06 18:05,2006,4001 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6948579,IL,PAS,Chicago,IL,"4001 S LAKE SHORE DR Chicago, IL","[41.829109937, -87.6039277017]",,41.82910994,-87.6039277
167,50032020,6/3/06 22:15,2006,3959 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,188G784,IL,TMP,Chicago,IL,"3959 S LAKE SHORE DR Chicago, IL","[41.8292621523, -87.6041053981]",,41.82926215,-87.6041054
168,50335882,6/5/06 18:40,2006,3901 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8175232,IL,PAS,Chicago,IL,"3901 S LAKE SHORE DR Chicago, IL","[41.8294787407, -87.6043374091]",,41.82947874,-87.60433741
169,49883692,6/6/06 16:20,2006,21 W MADISON,152,CPD,940060,PARK/STAND ON BICYCLE PATH,C30137,IL,MCY,Chicago,IL,"21 W MADISON Chicago, IL","[41.8819890171, -87.6285027713]",,41.88198902,-87.62850277
170,50090088,5/20/06 20:40,2006,3101 S LAKE SHORE DR,1,CPD,940060,PARK/STAND ON BICYCLE PATH,8886537,IL,PAS,Chicago,IL,"3101 S LAKE SHORE DR Chicago, IL","[41.8344542384, -87.6075915992]",,41.83445424,-87.6075916
171,50249498,6/6/06 19:59,2006,1600 N LAKE SHORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,896F208,IL,TMP,Chicago,IL,"1600 N LAKE SHORE DR Chicago, IL","[41.9106350094, -87.626273185]",,41.91063501,-87.62627319
172,49848391,6/7/06 20:34,2006,4530 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,E63047,IL,PAS,Chicago,IL,"4530 S DREXEL Chicago, IL","[41.8120880127, -87.6051254272]",,41.81208801,-87.60512543
173,49848393,6/7/06 20:34,2006,4532 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,1285455,IL,PAS,Chicago,IL,"4532 S DREXEL Chicago, IL","[41.8123930693, -87.6044607908]",,41.81239307,-87.60446079
174,49848397,6/7/06 21:58,2006,4825  DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9830546,IL,PAS,Chicago,IL,"4825  DREXEL Chicago, IL","[41.8069801331, -87.6032104492]",,41.80698013,-87.60321045
175,49860503,5/29/06 13:50,2006,1621 S BLUE ISLAND,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9651527,IL,PAS,Chicago,IL,"1621 S BLUE ISLAND Chicago, IL","[41.8592398614, -87.6599000394]",,41.85923986,-87.65990004
176,50176429,6/8/06 17:38,2006,1911 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,1214897,IL,PAS,Chicago,IL,"1911 N LINCOLN Chicago, IL","[41.9167457521, -87.6365172118]",,41.91674575,-87.63651721
177,50176438,6/9/06 18:15,2006,1610 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8684484,IL,PAS,Chicago,IL,"1610 N WELLS Chicago, IL","[41.9114731997, -87.6347891986]",,41.9114732,-87.6347892
178,50251727,6/3/06 12:39,2006,1715 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,ITALIA6,IL,PAS,Chicago,IL,"1715 N WELLS Chicago, IL","[41.9140548706, -87.6339111328]",,41.91405487,-87.63391113
179,50257644,6/4/06 21:17,2006,6550 S DAMEN,7,CPD,940060,PARK/STAND ON BICYCLE PATH,9091901,IL,PAS,Chicago,IL,"6550 S DAMEN Chicago, IL","[41.7742233276, -87.6741256714]",,41.77422333,-87.67412567
180,50258313,6/7/06 6:31,2006,1227 W 6700 STREET,7,CPD,940060,PARK/STAND ON BICYCLE PATH,162F745,IL,TMP,Chicago,IL,"1227 W 6700 STREET Chicago, IL",,,,
181,50339355,6/8/06 17:55,2006,4821 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7365892,IL,PAS,Chicago,IL,"4821 S DREXEL Chicago, IL","[41.8070232868, -87.6038056612]",,41.80702329,-87.60380566
182,50339357,6/8/06 18:01,2006,4525 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,HANDFL1,IL,PAS,Chicago,IL,"4525 S DREXEL Chicago, IL","[41.8123588562, -87.6034088135]",,41.81235886,-87.60340881
183,50218426,6/10/06 15:36,2006,4225 W 26ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,2756903,IL,PAS,Chicago,IL,"4225 W 26ST Chicago, IL","[41.8441403657, -87.7302966267]",,41.84414037,-87.73029663
184,50339372,6/10/06 20:03,2006,4905 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,1342096,IL,PAS,Chicago,IL,"4905 S DREXEL Chicago, IL","[41.8056962639, -87.603783533]",,41.80569626,-87.60378353
185,50176728,6/9/06 10:52,2006,1837 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,T650231,IL,PAS,Chicago,IL,"1837 N HALSTED Chicago, IL","[41.9150244445, -87.6483457536]",,41.91502444,-87.64834575
186,50339577,6/12/06 22:40,2006,4748 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,299G339,IL,TMP,Chicago,IL,"4748 S DREXEL Chicago, IL","[41.8086601049, -87.6043856889]",,41.8086601,-87.60438569
187,50028364,6/13/06 19:07,2006,4601 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6604081,IL,PAS,Chicago,IL,"4601 S DREXEL Chicago, IL","[41.8111572266, -87.6035690308]",,41.81115723,-87.60356903
188,50179516,6/13/06 9:54,2006,440 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2901TX,IL,TXI,Chicago,IL,"440 N WELLS Chicago, IL","[41.8902435303, -87.6343841553]",,41.89024353,-87.63438416
189,50218946,6/14/06 17:16,2006,4034 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,3712085,IL,PAS,Chicago,IL,"4034 W 26TH ST Chicago, IL","[41.8442945927, -87.7259749174]",,41.84429459,-87.72597492
190,50332164,6/16/06 23:08,2006,1671 N ELSTON,14,CPD,940060,PARK/STAND ON BICYCLE PATH,9842857,IL,PAS,Chicago,IL,"1671 N ELSTON Chicago, IL","[41.912563324, -87.6630935669]",,41.91256332,-87.66309357
191,50255280,6/15/06 7:58,2006,3441 W MARQUETTE ROAD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,673G950,IL,TMP,Chicago,IL,"3441 W MARQUETTE ROAD Chicago, IL","[41.7715222389, -87.7088369429]",,41.77152224,-87.70883694
192,50279310,6/7/06 23:30,2006,8122 S SHORE DR,4,CPD,940060,PARK/STAND ON BICYCLE PATH,96P6729,IN,PAS,Chicago,IL,"8122 S SHORE DR Chicago, IL","[41.747631073, -87.5483169556]",,41.74763107,-87.54831696
193,50339602,6/15/06 16:30,2006,3900 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,3081058,IL,PAS,Chicago,IL,"3900 S LAKE SHORE DR Chicago, IL","[41.9533, -87.645553]",,41.9533,-87.645553
194,50339830,6/14/06 19:17,2006,4537 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7441906,IL,PAS,Chicago,IL,"4537 S DREXEL Chicago, IL","[41.8120269775, -87.6033172607]",,41.81202698,-87.60331726
195,50339837,6/14/06 20:48,2006,4554 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9849179,IL,PAS,Chicago,IL,"4554 S DREXEL Chicago, IL","[41.8117024004, -87.6044406742]",,41.8117024,-87.60444067
196,50339848,6/5/06 17:58,2006,4821 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6606090,IL,PAS,Chicago,IL,"4821 S DREXEL Chicago, IL","[41.8070232868, -87.6038056612]",,41.80702329,-87.60380566
197,50339850,6/15/06 20:50,2006,4520 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8018911,IL,PAS,Chicago,IL,"4520 S DREXEL Chicago, IL","[41.8124198914, -87.6051712036]",,41.81241989,-87.6051712
198,50340404,6/16/06 19:11,2006,4716 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6033334,IL,PAS,Chicago,IL,"4716 S DREXEL Chicago, IL","[41.8089752197, -87.6048812866]",,41.80897522,-87.60488129
199,50340406,6/16/06 19:24,2006,4716 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,155G575,IL,TMP,Chicago,IL,"4716 S DREXEL Chicago, IL","[41.8089752197, -87.6048812866]",,41.80897522,-87.60488129
200,50340407,6/16/06 19:25,2006,4916 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7636189,IL,PAS,Chicago,IL,"4916 S DREXEL Chicago, IL","[41.8054682761, -87.6043380797]",,41.80546828,-87.60433808
201,50184998,6/19/06 17:30,2006,1749 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,B448223,IL,PAS,Chicago,IL,"1749 N WELLS Chicago, IL","[41.9143066406, -87.634223938]",,41.91430664,-87.63422394
202,50184999,6/19/06 17:56,2006,2020 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,T653476,IL,PAS,Chicago,IL,"2020 N LINCOLN Chicago, IL","[41.9192428589, -87.6397705078]",,41.91924286,-87.63977051
203,50277333,6/15/06 23:25,2006,8224 S SOUTH SHORE DR,4,CPD,940060,PARK/STAND ON BICYCLE PATH,199G427,IL,TMP,Chicago,IL,"8224 S SOUTH SHORE DR Chicago, IL","[41.745712, -87.548278]",,41.745712,-87.548278
204,50279317,6/15/06 18:00,2006,7701 S SHORE DR,4,CPD,940060,PARK/STAND ON BICYCLE PATH,4779331,IL,PAS,Chicago,IL,"7701 S SHORE DR Chicago, IL","[41.7569806427, -87.5533385575]",,41.75698064,-87.55333856
205,50298913,6/24/06 2:45,2006,2625 N LINCOLN,19,CPD,940060,PARK/STAND ON BICYCLE PATH,1802TX,IL,TXI,Chicago,IL,"2625 N LINCOLN Chicago, IL","[41.9295097142, -87.6543465257]",,41.92950971,-87.65434653
206,50341176,6/22/06 17:02,2006,3859 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,97295FB,IL,TRK,Chicago,IL,"3859 S LAKE SHORE DR Chicago, IL","[41.8296376616, -87.6044990122]",,41.82963766,-87.60449901
207,50351499,6/25/06 3:00,2006,2719 W AUGUSTA,13,CPD,940060,PARK/STAND ON BICYCLE PATH,5871970,IL,PAS,Chicago,IL,"2719 W AUGUSTA Chicago, IL","[41.8992429972, -87.6950698346]",,41.899243,-87.69506983
208,50897504,6/24/06 2:16,2006,4137 W 26TH PL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,7907880,IL,PAS,Chicago,IL,"4137 W 26TH PL Chicago, IL","[41.8441624939, -87.7284915]",,41.84416249,-87.7284915
209,50255297,6/26/06 8:39,2006,3421 W MARQUETTE ROAD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,6294742,IL,PAS,Chicago,IL,"3421 W MARQUETTE ROAD Chicago, IL","[41.7715276033, -87.7084178478]",,41.7715276,-87.70841785
210,50269716,6/26/06 16:13,2006,5531 S LAKE SHORE DR,3,CPD,940060,PARK/STAND ON BICYCLE PATH,34490DB,IL,TRK,Chicago,IL,"5531 S LAKE SHORE DR Chicago, IL","[41.7948172241, -87.5791635364]",,41.79481722,-87.57916354
211,50351383,6/27/06 17:30,2006,1904 W DIVISION,13,CPD,940060,PARK/STAND ON BICYCLE PATH,3278882,IL,PAS,Chicago,IL,"1904 W DIVISION Chicago, IL","[41.9036865234, -87.6751480103]",,41.90368652,-87.67514801
212,47795653,6/25/06 10:40,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,ACH6237,NY,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL","[41.8760083616, -87.6206552982]",,41.87600836,-87.6206553
213,47795654,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,42330G,IL,TRK,Chicago,IL,"900 S COLUMBUS Chicago, IL","[41.8760083616, -87.6206552982]",,41.87600836,-87.6206553
214,47795655,6/25/06 10:45,2006,900 S COLUMBUS-,1,CPD,940060,PARK/STAND ON BICYCLE PATH,5983940,IL,PAS,Chicago,IL,"900 S COLUMBUS- Chicago, IL","[41.8760083616, -87.6206552982]",,41.87600836,-87.6206553
215,47795656,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,6438171,IL,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL","[41.8760083616, -87.6206552982]",,41.87600836,-87.6206553
216,47795657,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,6582137,IL,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL","[41.8760083616, -87.6206552982]",,41.87600836,-87.6206553
217,47795658,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,NUMBAJD,IL,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL","[41.8760083616, -87.6206552982]",,41.87600836,-87.6206553
