,Unnamed: 0,id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location
137,137,138,49848379,5/7/06 18:30,2006,4907 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6063126,IL,PAS,Chicago,IL,"4907 S DREXEL Chicago, IL"
138,138,139,49848382,5/8/06 17:42,2006,4520 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6380615,IL,PAS,Chicago,IL,"4520 S DREXEL Chicago, IL"
139,139,140,49848384,5/8/06 22:44,2006,741 E OAKWOOD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6455312,IL,PAS,Chicago,IL,"741 E OAKWOOD Chicago, IL"
140,140,141,50033377,5/6/06 22:20,2006,6300 S HAYES,3,CPD,940060,PARK/STAND ON BICYCLE PATH,9647689,IL,PAS,Chicago,IL,"6300 S HAYES Chicago, IL"
141,141,142,50132505,5/4/06 17:12,2006,1647 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6000358,IL,PAS,Chicago,IL,"1647 N WELLS Chicago, IL"
142,142,143,50193892,5/12/06 20:20,2006,1 E DIVISION,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4335TX,IL,TXI,Chicago,IL,"1 E DIVISION Chicago, IL"
143,143,144,50015771,5/10/06 11:45,2006,103 W VAN BUREN,252,CPD,940060,PARK/STAND ON BICYCLE PATH,AP8535,IL,MCY,Chicago,IL,"103 W VAN BUREN Chicago, IL"
144,144,145,49830150,5/19/06 16:00,2006,2548 W AUGUSTA,13,CPD,940060,PARK/STAND ON BICYCLE PATH,1432ED,IL,PAS,Chicago,IL,"2548 W AUGUSTA Chicago, IL"
145,145,146,49802313,5/20/06 17:20,2006,4511 W 55TH ST,8,CPD,940060,PARK/STAND ON BICYCLE PATH,329G642,IL,TMP,Chicago,IL,"4511 W 55TH ST Chicago, IL"
146,146,147,49767243,5/16/06 16:45,2006,4030  ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,7587602,IL,PAS,Chicago,IL,"4030  ELSTON Chicago, IL"
147,147,148,49767244,5/16/06 18:48,2006,4030 N ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,2674TX,IL,TXI,Chicago,IL,"4030 N ELSTON Chicago, IL"
148,148,149,49767245,5/16/06 18:47,2006,4030 N ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,9812131,IL,PAS,Chicago,IL,"4030 N ELSTON Chicago, IL"
149,149,150,49767246,5/16/06 18:53,2006,4030 N ELSTON,17,CPD,940060,PARK/STAND ON BICYCLE PATH,T878903,IL,PAS,Chicago,IL,"4030 N ELSTON Chicago, IL"
150,150,151,50100739,5/25/06 21:01,2006,2228 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4686TX,IL,TXI,Chicago,IL,"2228 N LINCOLN Chicago, IL"
151,151,152,50100745,5/26/06 21:44,2006,1651 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7533737,IL,PAS,Chicago,IL,"1651 N WELLS Chicago, IL"
152,152,153,50177736,5/26/06 15:40,2006,1531 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9051592,IL,PAS,Chicago,IL,"1531 N WELLS Chicago, IL"
153,153,154,50217126,5/28/06 18:45,2006,4157 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6534616,IL,PAS,Chicago,IL,"4157 W 26TH ST Chicago, IL"
154,154,155,50217434,5/27/06 18:05,2006,4235 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6905266,IL,PAS,Chicago,IL,"4235 W 26TH ST Chicago, IL"
155,155,156,50335626,5/27/06 23:06,2006,3901  LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7992386,IL,PAS,Chicago,IL,"3901  LAKE SHORE DR Chicago, IL"
156,156,157,50092994,5/26/06 16:35,2006,1235 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,3182TX,IL,TXI,Chicago,IL,"1235 S WABASH Chicago, IL"
157,157,158,50180362,5/30/06 1:18,2006,2249 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2115777,IL,PAS,Chicago,IL,"2249 N LINCOLN Chicago, IL"
158,158,159,50190260,5/24/06 13:03,2006,2020 N HALSTED,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9989249,IL,PAS,Chicago,IL,"2020 N HALSTED Chicago, IL"
159,159,160,50893436,5/29/06 14:20,2006,4881 N MARINE DR,20,CPD,940060,PARK/STAND ON BICYCLE PATH,433G661,IL,TMP,Chicago,IL,"4881 N MARINE DR Chicago, IL"
160,160,161,50119041,5/30/06 22:20,2006,3728 N SOUTHPORT,19,CPD,940060,PARK/STAND ON BICYCLE PATH,5704TX,IL,TXI,Chicago,IL,"3728 N SOUTHPORT Chicago, IL"
161,161,162,50032033,5/30/06 23:40,2006,4408 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9177162,IL,PAS,Chicago,IL,"4408 S DREXEL Chicago, IL"
162,162,163,50904002,5/30/06 16:30,2006,1728 W AUGUSTA,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8342714,IL,PAS,Chicago,IL,"1728 W AUGUSTA Chicago, IL"
163,163,164,50028359,6/2/06 15:00,2006,5019 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,69972,IL,OTH,Chicago,IL,"5019 S DREXEL Chicago, IL"
164,164,165,50336312,6/2/06 5:51,2006,4712 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,B397971,IL,PAS,Chicago,IL,"4712 S DREXEL Chicago, IL"
165,165,166,49990074,6/4/06 14:45,2006,4327 W 26 ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9603984,IL,PAS,Chicago,IL,"4327 W 26 ST Chicago, IL"
166,166,167,50032019,6/3/06 18:05,2006,4001 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6948579,IL,PAS,Chicago,IL,"4001 S LAKE SHORE DR Chicago, IL"
167,167,168,50032020,6/3/06 22:15,2006,3959 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,188G784,IL,TMP,Chicago,IL,"3959 S LAKE SHORE DR Chicago, IL"
168,168,169,50335882,6/5/06 18:40,2006,3901 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8175232,IL,PAS,Chicago,IL,"3901 S LAKE SHORE DR Chicago, IL"
169,169,170,49883692,6/6/06 16:20,2006,21 W MADISON,152,CPD,940060,PARK/STAND ON BICYCLE PATH,C30137,IL,MCY,Chicago,IL,"21 W MADISON Chicago, IL"
170,170,171,50090088,5/20/06 20:40,2006,3101 S LAKE SHORE DR,1,CPD,940060,PARK/STAND ON BICYCLE PATH,8886537,IL,PAS,Chicago,IL,"3101 S LAKE SHORE DR Chicago, IL"
171,171,172,50249498,6/6/06 19:59,2006,1600 N LAKE SHORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,896F208,IL,TMP,Chicago,IL,"1600 N LAKE SHORE DR Chicago, IL"
172,172,173,49848391,6/7/06 20:34,2006,4530 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,E63047,IL,PAS,Chicago,IL,"4530 S DREXEL Chicago, IL"
173,173,174,49848393,6/7/06 20:34,2006,4532 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,1285455,IL,PAS,Chicago,IL,"4532 S DREXEL Chicago, IL"
174,174,175,49848397,6/7/06 21:58,2006,4825  DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9830546,IL,PAS,Chicago,IL,"4825  DREXEL Chicago, IL"
175,175,176,49860503,5/29/06 13:50,2006,1621 S BLUE ISLAND,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9651527,IL,PAS,Chicago,IL,"1621 S BLUE ISLAND Chicago, IL"
176,176,177,50176429,6/8/06 17:38,2006,1911 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,1214897,IL,PAS,Chicago,IL,"1911 N LINCOLN Chicago, IL"
177,177,178,50176438,6/9/06 18:15,2006,1610 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8684484,IL,PAS,Chicago,IL,"1610 N WELLS Chicago, IL"
178,178,179,50251727,6/3/06 12:39,2006,1715 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,ITALIA6,IL,PAS,Chicago,IL,"1715 N WELLS Chicago, IL"
179,179,180,50257644,6/4/06 21:17,2006,6550 S DAMEN,7,CPD,940060,PARK/STAND ON BICYCLE PATH,9091901,IL,PAS,Chicago,IL,"6550 S DAMEN Chicago, IL"
180,180,181,50258313,6/7/06 6:31,2006,1227 W 6700 STREET,7,CPD,940060,PARK/STAND ON BICYCLE PATH,162F745,IL,TMP,Chicago,IL,"1227 W 6700 STREET Chicago, IL"
181,181,182,50339355,6/8/06 17:55,2006,4821 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7365892,IL,PAS,Chicago,IL,"4821 S DREXEL Chicago, IL"
182,182,183,50339357,6/8/06 18:01,2006,4525 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,HANDFL1,IL,PAS,Chicago,IL,"4525 S DREXEL Chicago, IL"
183,183,184,50218426,6/10/06 15:36,2006,4225 W 26ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,2756903,IL,PAS,Chicago,IL,"4225 W 26ST Chicago, IL"
184,184,185,50339372,6/10/06 20:03,2006,4905 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,1342096,IL,PAS,Chicago,IL,"4905 S DREXEL Chicago, IL"
185,185,186,50176728,6/9/06 10:52,2006,1837 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,T650231,IL,PAS,Chicago,IL,"1837 N HALSTED Chicago, IL"
186,186,187,50339577,6/12/06 22:40,2006,4748 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,299G339,IL,TMP,Chicago,IL,"4748 S DREXEL Chicago, IL"
187,187,188,50028364,6/13/06 19:07,2006,4601 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6604081,IL,PAS,Chicago,IL,"4601 S DREXEL Chicago, IL"
188,188,189,50179516,6/13/06 9:54,2006,440 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2901TX,IL,TXI,Chicago,IL,"440 N WELLS Chicago, IL"
189,189,190,50218946,6/14/06 17:16,2006,4034 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,3712085,IL,PAS,Chicago,IL,"4034 W 26TH ST Chicago, IL"
190,190,191,50332164,6/16/06 23:08,2006,1671 N ELSTON,14,CPD,940060,PARK/STAND ON BICYCLE PATH,9842857,IL,PAS,Chicago,IL,"1671 N ELSTON Chicago, IL"
191,191,192,50255280,6/15/06 7:58,2006,3441 W MARQUETTE ROAD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,673G950,IL,TMP,Chicago,IL,"3441 W MARQUETTE ROAD Chicago, IL"
192,192,193,50279310,6/7/06 23:30,2006,8122 S SHORE DR,4,CPD,940060,PARK/STAND ON BICYCLE PATH,96P6729,IN,PAS,Chicago,IL,"8122 S SHORE DR Chicago, IL"
193,193,194,50339602,6/15/06 16:30,2006,3900 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,3081058,IL,PAS,Chicago,IL,"3900 S LAKE SHORE DR Chicago, IL"
194,194,195,50339830,6/14/06 19:17,2006,4537 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7441906,IL,PAS,Chicago,IL,"4537 S DREXEL Chicago, IL"
195,195,196,50339837,6/14/06 20:48,2006,4554 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9849179,IL,PAS,Chicago,IL,"4554 S DREXEL Chicago, IL"
196,196,197,50339848,6/5/06 17:58,2006,4821 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6606090,IL,PAS,Chicago,IL,"4821 S DREXEL Chicago, IL"
197,197,198,50339850,6/15/06 20:50,2006,4520 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8018911,IL,PAS,Chicago,IL,"4520 S DREXEL Chicago, IL"
198,198,199,50340404,6/16/06 19:11,2006,4716 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6033334,IL,PAS,Chicago,IL,"4716 S DREXEL Chicago, IL"
199,199,200,50340406,6/16/06 19:24,2006,4716 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,155G575,IL,TMP,Chicago,IL,"4716 S DREXEL Chicago, IL"
200,200,201,50340407,6/16/06 19:25,2006,4916 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7636189,IL,PAS,Chicago,IL,"4916 S DREXEL Chicago, IL"
201,201,202,50184998,6/19/06 17:30,2006,1749 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,B448223,IL,PAS,Chicago,IL,"1749 N WELLS Chicago, IL"
202,202,203,50184999,6/19/06 17:56,2006,2020 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,T653476,IL,PAS,Chicago,IL,"2020 N LINCOLN Chicago, IL"
203,203,204,50277333,6/15/06 23:25,2006,8224 S SOUTH SHORE DR,4,CPD,940060,PARK/STAND ON BICYCLE PATH,199G427,IL,TMP,Chicago,IL,"8224 S SOUTH SHORE DR Chicago, IL"
204,204,205,50279317,6/15/06 18:00,2006,7701 S SHORE DR,4,CPD,940060,PARK/STAND ON BICYCLE PATH,4779331,IL,PAS,Chicago,IL,"7701 S SHORE DR Chicago, IL"
205,205,206,50298913,6/24/06 2:45,2006,2625 N LINCOLN,19,CPD,940060,PARK/STAND ON BICYCLE PATH,1802TX,IL,TXI,Chicago,IL,"2625 N LINCOLN Chicago, IL"
206,206,207,50341176,6/22/06 17:02,2006,3859 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,97295FB,IL,TRK,Chicago,IL,"3859 S LAKE SHORE DR Chicago, IL"
207,207,208,50351499,6/25/06 3:00,2006,2719 W AUGUSTA,13,CPD,940060,PARK/STAND ON BICYCLE PATH,5871970,IL,PAS,Chicago,IL,"2719 W AUGUSTA Chicago, IL"
208,208,209,50897504,6/24/06 2:16,2006,4137 W 26TH PL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,7907880,IL,PAS,Chicago,IL,"4137 W 26TH PL Chicago, IL"
209,209,210,50255297,6/26/06 8:39,2006,3421 W MARQUETTE ROAD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,6294742,IL,PAS,Chicago,IL,"3421 W MARQUETTE ROAD Chicago, IL"
210,210,211,50269716,6/26/06 16:13,2006,5531 S LAKE SHORE DR,3,CPD,940060,PARK/STAND ON BICYCLE PATH,34490DB,IL,TRK,Chicago,IL,"5531 S LAKE SHORE DR Chicago, IL"
211,211,212,50351383,6/27/06 17:30,2006,1904 W DIVISION,13,CPD,940060,PARK/STAND ON BICYCLE PATH,3278882,IL,PAS,Chicago,IL,"1904 W DIVISION Chicago, IL"
212,212,213,47795653,6/25/06 10:40,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,ACH6237,NY,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL"
213,213,214,47795654,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,42330G,IL,TRK,Chicago,IL,"900 S COLUMBUS Chicago, IL"
214,214,215,47795655,6/25/06 10:45,2006,900 S COLUMBUS-,1,CPD,940060,PARK/STAND ON BICYCLE PATH,5983940,IL,PAS,Chicago,IL,"900 S COLUMBUS- Chicago, IL"
215,215,216,47795656,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,6438171,IL,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL"
216,216,217,47795657,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,6582137,IL,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL"
217,217,218,47795658,6/25/06 10:45,2006,900 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,NUMBAJD,IL,PAS,Chicago,IL,"900 S COLUMBUS Chicago, IL"
218,218,219,49950291,6/8/06 17:30,2006,1538 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,T429835,IL,PAS,Chicago,IL,"1538 N WELLS Chicago, IL"
219,219,220,50341505,6/28/06 17:50,2006,3901 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,VVZ700,IL,PAS,Chicago,IL,"3901 S LAKE SHORE DR Chicago, IL"
220,220,221,50341506,6/30/06 22:59,2006,3901 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,12660HB,IL,TMP,Chicago,IL,"3901 S LAKE SHORE DR Chicago, IL"
221,221,222,50344616,6/30/06 19:44,2006,1640 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6552322,IL,PAS,Chicago,IL,"1640 N HALSTED Chicago, IL"
222,222,223,50244882,6/30/06 14:04,2006,4539 N ELSTON,16,CPD,940060,PARK/STAND ON BICYCLE PATH,8476474,IL,PAS,Chicago,IL,"4539 N ELSTON Chicago, IL"
223,223,224,50341140,7/1/06 20:00,2006,4400 S DREXEL BLVD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,94N4719,IN,PAS,Chicago,IL,"4400 S DREXEL BLVD Chicago, IL"
224,224,225,50341141,7/1/06 20:05,2006,4740 S DREXEL BLVD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,4542140,IL,PAS,Chicago,IL,"4740 S DREXEL BLVD Chicago, IL"
225,225,226,50341516,7/2/06 16:51,2006,3141 S LAKE SHORE,21,CPD,940060,PARK/STAND ON BICYCLE PATH,96A2989,IN,PAS,Chicago,IL,"3141 S LAKE SHORE Chicago, IL"
226,226,227,50346665,6/30/06 10:27,2006,1647 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,Y478106,IL,PAS,Chicago,IL,"1647 N WELLS Chicago, IL"
227,227,228,50456309,7/1/06 19:35,2006,6011 N KENMORE,24,CPD,940060,PARK/STAND ON BICYCLE PATH,5826151,IL,PAS,Chicago,IL,"6011 N KENMORE Chicago, IL"
228,228,229,50338371,6/30/06 22:30,2006,3900 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8102222,IL,PAS,Chicago,IL,"3900 S LAKE SHORE DR Chicago, IL"
229,229,230,50343113,6/26/06 19:20,2006,2250 N LINCOLN,18,CPD,940060,PARK/STAND ON BICYCLE PATH,409KZW,IA,PAS,Chicago,IL,"2250 N LINCOLN Chicago, IL"
230,230,231,49618585,7/1/06 15:00,2006,5859 S CORNELL,3,CPD,940060,PARK/STAND ON BICYCLE PATH,9769749,IL,PAS,Chicago,IL,"5859 S CORNELL Chicago, IL"
231,231,232,50105340,5/30/06 10:49,2006,851 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1203TX,IL,TXI,Chicago,IL,"851 W WASHINGTON Chicago, IL"
232,232,233,50105341,5/30/06 11:56,2006,919 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,LYR120,IL,PAS,Chicago,IL,"919 W WASHINGTON Chicago, IL"
233,233,234,50105342,5/30/06 11:58,2006,919 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,4724TX,IL,TXI,Chicago,IL,"919 W WASHINGTON Chicago, IL"
234,234,235,50105347,6/5/06 9:24,2006,901 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,14483144,IL,PAS,Chicago,IL,"901 W WASHINGTON Chicago, IL"
235,235,236,50190289,7/8/06 13:40,2006,540 N DEARBORN,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6772112,IL,PAS,Chicago,IL,"540 N DEARBORN Chicago, IL"
236,236,237,50337877,7/7/06 18:40,2006,3221 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,T456299,IL,PAS,Chicago,IL,"3221 S LAKE SHORE DR Chicago, IL"
237,237,238,50341518,7/5/06 20:15,2006,3141 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9873523,IL,PAS,Chicago,IL,"3141 S LAKE SHORE DR Chicago, IL"
238,238,239,50425380,6/27/06 23:10,2006,7950 S SOUTH SHORE DR,4,CPD,940060,PARK/STAND ON BICYCLE PATH,DMJR2,IL,PAS,Chicago,IL,"7950 S SOUTH SHORE DR Chicago, IL"
239,239,240,50449191,6/22/06 8:15,2006,901 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,ZBU392,IL,PAS,Chicago,IL,"901 W WASHINGTON Chicago, IL"
240,240,241,50449192,6/22/06 8:22,2006,901 N WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5282343,IL,PAS,Chicago,IL,"901 N WASHINGTON Chicago, IL"
241,241,242,48943265,7/6/06 16:34,2006,239 E RANDOLPH,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9891927,IL,PAS,Chicago,IL,"239 E RANDOLPH Chicago, IL"
242,242,243,49455441,7/9/06 11:45,2006,750 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,6238011,IL,PAS,Chicago,IL,"750 S COLUMBUS Chicago, IL"
243,243,244,49455442,7/9/06 11:46,2006,750 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,863DD,IL,PAS,Chicago,IL,"750 S COLUMBUS Chicago, IL"
244,244,245,49455443,7/9/06 11:50,2006,750 S -COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,9792399,IL,PAS,Chicago,IL,"750 S -COLUMBUS Chicago, IL"
245,245,246,49455444,7/9/06 11:50,2006,750 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,6712246,IL,PAS,Chicago,IL,"750 S COLUMBUS Chicago, IL"
246,246,247,49455445,7/9/06 11:51,2006,750 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,6340284,IL,PAS,Chicago,IL,"750 S COLUMBUS Chicago, IL"
247,247,248,49455447,7/9/06 11:52,2006,750 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,6521135,IL,PAS,Chicago,IL,"750 S COLUMBUS Chicago, IL"
248,248,249,49455450,7/9/06 12:00,2006,750 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,PBTCORP,IL,PAS,Chicago,IL,"750 S COLUMBUS Chicago, IL"
249,249,250,49455451,7/9/06 12:10,2006,751 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,67A932,IL,MCY,Chicago,IL,"751 S COLUMBUS Chicago, IL"
250,250,251,49455452,7/9/06 12:12,2006,801 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,7516912,IL,PAS,Chicago,IL,"801 S COLUMBUS Chicago, IL"
251,251,252,49455453,7/9/06 12:11,2006,811 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,ARTHUR,IL,PAS,Chicago,IL,"811 S COLUMBUS Chicago, IL"
252,252,253,49455454,7/9/06 12:15,2006,851 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,3900893,IL,PAS,Chicago,IL,"851 S COLUMBUS Chicago, IL"
253,253,254,49455456,7/9/06 12:15,2006,901 S COLUMBUS,55,CPD,940060,PARK/STAND ON BICYCLE PATH,ZFOUR2,IL,PAS,Chicago,IL,"901 S COLUMBUS Chicago, IL"
254,254,255,50345036,7/9/06 20:09,2006,2222 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,555AJZ,KY,PAS,Chicago,IL,"2222 N HALSTED Chicago, IL"
255,255,256,50348294,7/7/06 12:13,2006,1407 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,Chicago,IL,"1407 N WELLS Chicago, IL"
256,256,257,50341522,7/9/06 18:46,2006,3901 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,3906619,IL,PAS,Chicago,IL,"3901 S LAKE SHORE DR Chicago, IL"
257,257,258,50348012,7/11/06 18:20,2006,1318 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7678784,IL,PAS,Chicago,IL,"1318 N WELLS Chicago, IL"
258,258,259,50421870,7/8/06 22:42,2006,1220 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,8009889,IL,PAS,Chicago,IL,"1220 S WABASH Chicago, IL"
259,259,260,50348018,7/12/06 19:17,2006,1601 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9986010,IL,PAS,Chicago,IL,"1601 N WELLS Chicago, IL"
260,260,261,50099272,7/8/06 9:00,2006,6340 N WINTHROP,18,CPD,940060,PARK/STAND ON BICYCLE PATH,5394122,IL,PAS,Chicago,IL,"6340 N WINTHROP Chicago, IL"
261,261,262,50295238,6/8/06 11:59,2006,855 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6169TX,IL,TXI,Chicago,IL,"855 W WASHINGTON Chicago, IL"
262,262,263,50295239,6/12/06 10:37,2006,1017 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,4467441,IL,PAS,Chicago,IL,"1017 W WASHINGTON Chicago, IL"
263,263,264,50295242,6/13/06 10:45,2006,911 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1077543,IL,PAS,Chicago,IL,"911 W WASHINGTON Chicago, IL"
264,264,265,50337602,7/14/06 18:49,2006,3901 S 3LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,2285094,IL,PAS,Chicago,IL,"3901 S 3LAKE SHORE DR Chicago, IL"
265,265,266,50337605,7/15/06 17:00,2006,3143 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,2665714,IL,PAS,Chicago,IL,"3143 S LAKE SHORE DR Chicago, IL"
266,266,267,50298631,7/21/06 1:00,2006,2518 N LINCOLN,19,CPD,940060,PARK/STAND ON BICYCLE PATH,6009298,IL,PAS,Chicago,IL,"2518 N LINCOLN Chicago, IL"
267,267,268,50337625,7/23/06 17:05,2006,3113 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8557032,IL,PAS,Chicago,IL,"3113 S LAKE SHORE DR Chicago, IL"
268,268,269,50534510,7/22/06 18:05,2006,3901 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,D550390,IL,PAS,Chicago,IL,"3901 S LAKE SHORE DR Chicago, IL"
269,269,270,50343184,7/16/06 22:19,2006,1600 N LAKE S HORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6560180,IL,PAS,Chicago,IL,"1600 N LAKE S HORE DR Chicago, IL"
270,270,271,50076403,7/15/06 13:29,2006,3916 W WASHINGTON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,533RFD,IA,PAS,Chicago,IL,"3916 W WASHINGTON Chicago, IL"
271,271,272,50534050,7/24/06 20:40,2006,3901 S LAKE SHORE DR,21,CPD,940060,PARK/STAND ON BICYCLE PATH,1742838,IL,PAS,Chicago,IL,"3901 S LAKE SHORE DR Chicago, IL"
272,272,273,50536795,7/26/06 1:39,2006,5045 S HYDE PARK BLV,21,CPD,940060,PARK/STAND ON BICYCLE PATH,DQU2034,OH,PAS,Chicago,IL,"5045 S HYDE PARK BLV Chicago, IL"
