id,ticketnum,date,year,unit,unitdesc,violation,violationdesc,license,licstate,lictype,address,city,state,zip
708,52682977,9/5/07 22:05,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8914036,IL,PAS,1549 S BLUEISLAND,Chicago,IL,
709,52685696,9/4/07 21:20,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9128827,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
710,52685697,9/5/07 22:04,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8494895,IL,PAS,1551 S BLUEISLAND,Chicago,IL,
711,52936901,8/30/07 17:32,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,5391406,IL,PAS,1723 N WELLS,Chicago,IL,
712,52936914,9/1/07 21:24,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,SNV736,IL,PAS,1616 N WELLS,Chicago,IL,
713,52325796,9/14/07 11:20,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,99860H,IL,TRK,330 N DAMEN,Chicago,IL,
714,52428874,9/15/07 2:55,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9732743,IL,PAS,4518 S DREXEL,Chicago,IL,
715,52889245,9/11/07 16:50,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,74246NB,IL,TRK,1655 W DIVISION,Chicago,IL,
716,52989877,9/12/07 17:50,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,X504447,IL,PAS,3705 N HALSTED,Chicago,IL,
717,52991516,9/14/07 20:30,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,4029038,IL,PAS,3417 N HALSTED,Chicago,IL,
718,53006935,9/13/07 11:30,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,D603791,IL,PAS,1713 N WELLS,Chicago,IL,
719,52785299,9/15/07 20:14,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,8036175,IL,PAS,3418 N HALSTED,Chicago,IL,
720,52826973,9/16/07 21:03,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7634452,IL,PAS,1165 W 18TH ST,Chicago,IL,
721,52889236,9/1/07 18:50,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,G706751,IL,PAS,2145 W DIVISION,Chicago,IL,
722,48127031,9/3/07 22:57,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,708WRV,WA,PAS,225 S CANAL,Chicago,IL,
723,52685695,9/4/07 21:20,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,65870F,IL,TXI,1551 S BLUE ISLAND,Chicago,IL,
724,52850058,9/18/07 15:05,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,G282149,IL,PAS,1442 W MARQUETT,Chicago,IL,
725,52979208,9/19/07 18:40,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G972795,IL,PAS,1554 S DREXEL BLVD,Chicago,IL,
726,52683188,9/20/07 6:52,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9042119,IL,PAS,1551 S BLUEISLAND,Chicago,IL,
727,52683189,9/20/07 6:53,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7556673,IL,PAS,1551 S BLUEISLAND,Chicago,IL,
728,52683190,9/20/07 6:55,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1046403,IL,PAS,1551 S BLUEISLAND,Chicago,IL,
729,52683191,9/20/07 6:56,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,3326ZN,IL,TRK,1551 S BLUEISLAND,Chicago,IL,
730,52683192,9/20/07 4:57,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9638229,IL,PAS,1553 S BLUEISLAND,Chicago,IL,
731,52683193,9/20/07 6:58,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8906246,IL,PAS,1553 S BLUEISLAND,Chicago,IL,
732,52992866,9/21/07 22:10,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,4936TX,IA,TXI,3418 N HALSTED,Chicago,IL,
733,52731182,9/21/07 16:35,2007,9,CPD,940060,PARK/STAND ON BICYCLE PATH,919H808,IL,TMP,3854 S HALSTED,Chicago,IL,
734,52978716,9/20/07 17:27,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9526924,IL,PAS,4611 S DREXEL,Chicago,IL,
735,52978717,9/20/07 17:30,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,5049492,IL,PAS,4742 S DREXEL,Chicago,IL,
736,52978724,9/20/07 18:54,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9100744,IL,PAS,4611 S DREXEL,Chicago,IL,
737,52979212,9/20/07 17:32,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,2187350,IL,PAS,4810 S DREXEL,Chicago,IL,
738,52979220,9/20/07 18:57,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8530610,IL,PAS,4131 S DREXEL,Chicago,IL,
739,52979232,9/21/07 19:50,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9422596,IL,PAS,221 E 26TH STREET,Chicago,IL,
740,52979233,9/22/07 18:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G975822,IL,PAS,4657 S DREXEL,Chicago,IL,
741,52979328,9/21/07 18:15,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8774382,IL,PAS,5043 S DREXEL,Chicago,IL,
742,52979330,9/21/07 19:05,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,T916236,IL,PAS,6039 S DREXEL,Chicago,IL,
743,52979331,9/21/07 19:50,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,1372152,IL,PAS,221 E 26TH STREET,Chicago,IL,
744,52072756,9/20/07 16:29,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,4446728,IL,PAS,1405 N WELLS,Chicago,IL,
745,52979230,9/21/07 18:15,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,56152GB,IL,TRK,5043 S DREXEL,Chicago,IL,
746,52957843,9/21/07 9:19,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,REGBON1,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
747,52957844,9/21/07 9:20,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6999753,IL,PAS,1551 S BLUEISLAND,Chicago,IL,
748,52957845,9/21/07 9:21,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,93309F,IL,TRK,1553 S BLUEISLAND,Chicago,IL,
749,52957846,9/21/07 9:23,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6040704,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
750,52987223,9/29/07 17:45,2007,20,CPD,940060,PARK/STAND ON BICYCLE PATH,DL1693B,IN,DLC,800 W FOSTER,Chicago,IL,
751,53008027,9/24/07 18:11,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,Y633490,IL,PAS,1751 N WELLS,Chicago,IL,
752,52824988,9/25/07 21:45,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9709993,IL,PAS,1549 S BLUEISLAND,Chicago,IL,
753,52824989,9/25/07 21:50,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X493030,IL,PAS,1545 S BLUEISLAND,Chicago,IL,
754,52824991,9/25/07 21:51,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9743625,IL,PAS,1522 S BLUEISLAND,Chicago,IL,
755,52957299,9/24/07 8:19,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,BE2934,IN,PAS,1551 S BLUE ISLAND,Chicago,IL,
756,52957300,9/24/07 8:21,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,J833935,IL,PAS,1551 S BLUEISLAND,Chicago,IL,
757,52957639,9/25/07 21:45,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6950539,IL,PAS,1551 S BLUEI SLAND,Chicago,IL,
758,52957640,9/25/07 21:50,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,743LPZ,WI,PAS,1547 S BLUEISLAND,Chicago,IL,
759,52957641,9/25/07 21:50,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G197458,IL,PAS,1541 S BLUE ISLAND,Chicago,IL,
760,52957642,9/25/07 21:55,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5004767,IL,PAS,1520 S BLUE ISLAND,Chicago,IL,
761,52957847,9/21/07 9:28,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,RT9413,IN,PAS,1553 S BLUE ISLAND,Chicago,IL,
762,53055818,9/21/07 7:45,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,T122531,IL,PAS,902 W WASHINGTON,Chicago,IL,
763,50651802,9/14/07 10:30,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,3906640,IL,PAS,931 W WASHINGTON,Chicago,IL,
764,52681783,8/27/07 10:14,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,RG2057,IL,PAS,1019 W WASHINGTON,Chicago,IL,
765,52681791,9/11/07 10:40,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6966331,IL,PAS,909 W WASHINGTON,Chicago,IL,
766,52994667,9/30/07 13:43,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,4178635,IL,PAS,401 W MONTROSE HARBOR,Chicago,IL,
767,52644961,8/27/07 16:35,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,GGZ2335,PA,PAS,2040 N LINCOLN,Chicago,IL,
768,52824990,9/25/07 21:50,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,022GYD,IL,TRK,1543 S BLUE ISLAND,Chicago,IL,
769,52882100,9/8/07 19:39,2007,4,CPD,940060,PARK/STAND ON BICYCLE PATH,161145,IL,HCP,1510 E 67TH ST,Chicago,IL,
770,52979660,9/30/07 18:25,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G945561,IL,PAS,4825 S DREXEL,Chicago,IL,
771,52979673,10/1/07 18:20,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9598309,IL,PAS,4659 S DREXEL BLVD,Chicago,IL,
772,52996042,10/1/07 20:15,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,593117,IL,PAS,3435 N CLARK,Chicago,IL,
773,52890716,10/2/07 9:36,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,6007474,IL,PAS,2345 W WARREN,Chicago,IL,
774,52890718,10/2/07 9:38,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,9696527,IL,PAS,2323 W WARREN,Chicago,IL,
775,52956590,10/3/07 21:03,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9803715,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
776,52956591,10/3/07 21:05,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,4518627,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
777,52956592,10/3/07 21:07,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X521516,IL,PAS,1550 S BLUEISLAND,Chicago,IL,
778,52956593,10/3/07 21:08,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X697361,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
779,52956594,10/3/07 21:09,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9059290,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,
780,53055444,10/2/07 6:42,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,SAL2400,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
781,53055445,10/2/07 6:44,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2844254,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
782,53055446,10/2/07 6:45,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,49L4830,IN,PAS,1551 S BLUE ISLAND,Chicago,IL,
783,53055447,10/2/07 6:47,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,495P,IL,DLC,1553 S BLUE ISLAND,Chicago,IL,
784,53055448,10/2/07 6:48,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6992299,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
785,53055449,10/2/07 6:49,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9264834,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
786,53055450,10/2/07 6:52,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,T528880,IL,PAS,1541 S BLUE ISLAND,Chicago,IL,
787,53118226,10/2/07 6:54,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,29W415,IN,PAS,1541 S BLUE ISLAND,Chicago,IL,
788,52993642,10/5/07 20:15,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,6018348,IL,PAS,3350 N CLARK,Chicago,IL,
789,52982102,10/5/07 22:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G101158,IL,PAS,5401 S LAKESHORE DR,Chicago,IL,
790,51474774,10/4/07 17:40,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,46524PV,IL,DOM,1748 N WELLS,Chicago,IL,
791,52071996,9/26/07 14:20,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,GSH4825,PA,PAS,1952 N HALSTED,Chicago,IL,
792,52953108,10/5/07 19:05,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,Y349731,IL,PAS,2135 W PRATT,Chicago,IL,
793,52980740,10/5/07 22:10,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9735846,IL,PAS,5401 S LAKESHORE DR,Chicago,IL,
794,52989310,10/9/07 22:35,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,JOBLSLE,IL,PML,2612 N HALSTED,Chicago,IL,
795,53047705,10/9/07 18:27,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,9694033,IL,PAS,453 N MARQUETTE,Chicago,IL,
796,48127035,9/30/07 22:35,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,X142405,IL,PAS,225 S CANAL,Chicago,IL,
797,51474676,10/9/07 12:25,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1908 N WELLS,Chicago,IL,
798,52072675,10/11/07 16:05,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,8459017,IL,PAS,1647 N WELLS,Chicago,IL,
799,53042732,10/2/07 0:11,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8071765,IL,PAS,2274 N LINCOLN,Chicago,IL,
800,52937796,9/18/07 13:02,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,14,IL,PML,630 N DEARBORN,Chicago,IL,
801,52730445,10/15/07 6:31,2007,9,CPD,940060,PARK/STAND ON BICYCLE PATH,910862S,IL,PAS,2600 S LOOMIS,Chicago,IL,
802,53117780,10/8/07 6:36,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,DL4714AE,IL,DLC,1551 S BLUE ISLAND,Chicago,IL,
803,53117781,10/8/07 6:37,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8906246,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
804,53117782,10/8/07 6:39,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,022GYO,CO,TRK,1551 S BLUE ISLAND,Chicago,IL,
805,53117783,10/8/07 6:40,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,F377171,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
806,52307453,10/19/07 21:40,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9761779,IL,PAS,4410 S DREXEL,Chicago,IL,
807,53117566,10/13/07 18:54,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X686220,IL,PAS,1557 S BLUEISLAND,Chicago,IL,
808,53117567,10/13/07 18:55,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7055499,IL,PAS,1555 S BLUE ISLAND,Chicago,IL,
809,53117568,10/13/07 18:55,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8436119,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
810,53175064,10/13/07 18:57,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9706799,IL,PAS,1557 S BLUE ISLAND,Chicago,IL,
811,53175065,10/13/07 19:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5672404,IL,PAS,1555 S BLUE ISLAND,Chicago,IL,
812,53175066,10/13/07 19:03,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9998660,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
813,53531879,10/18/07 20:22,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,7623967,IL,PAS,6214 N WINTHROP,Chicago,IL,
814,53125710,10/13/07 17:05,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,21630FB,IL,TRK,1920 W DIVISION,Chicago,IL,
815,51475458,10/18/07 14:15,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1405 N WELLS,Chicago,IL,
816,51475463,10/19/07 15:45,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1405 N WELLS,Chicago,IL,
817,51475465,10/19/07 15:50,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9278823,IL,PAS,1442 N WELLS,Chicago,IL,
818,52990575,10/23/07 16:27,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,8911651,IL,PAS,4555 N BROADWAY,Chicago,IL,
819,53068206,10/22/07 16:20,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,G398138,IL,PAS,1212 N WELLS,Chicago,IL,
820,53187428,10/25/07 17:53,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,JHYA61,IL,PAS,4315 N ELSTON,Chicago,IL,
821,53117570,10/22/07 22:30,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1708664,IL,PAS,1553 S BUE ISLAND,Chicago,IL,
822,53175069,10/22/07 22:30,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,UDB449,KS,PAS,1553 S BLUE ISLAND,Chicago,IL,
823,53158429,10/26/07 20:30,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,PADVAN,IL,PAS,3740 N HASLTED,Chicago,IL,
824,53158434,10/27/07 0:50,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,3744TX,IL,TXI,3525 N CLARK,Chicago,IL,
825,53159058,10/26/07 18:55,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,X8639209,MD,PAS,3551 N CLARK,Chicago,IL,
826,52957948,10/29/07 21:05,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2877252,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
827,53248466,10/29/07 21:05,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X561553,IL,PAS,1541 S BLUE ISLAND,Chicago,IL,
828,53248467,10/29/07 21:05,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9137515,IL,PAS,1639 S BLUE ISLAND,Chicago,IL,
829,53248468,10/24/07 16:05,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,356FFY,TN,PAS,1537 S BLUE ISLAND,Chicago,IL,
830,53006162,9/8/07 21:24,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6242TX,IL,TXI,1246 N WELLS,Chicago,IL,
831,53101296,11/1/07 18:45,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,5145302,IL,PAS,4066 W 26TH ST,Chicago,IL,
832,53529509,11/2/07 1:42,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,G136222,IL,PAS,6118 N WINTROP,Chicago,IL,
833,53103637,11/4/07 18:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,X148472,IL,PAS,4068 W 26TH ST,Chicago,IL,
834,48126202,11/3/07 22:03,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,J728090,IL,PAS,25 S CANAL,Chicago,IL,
835,53103533,11/4/07 12:05,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,G203877,IL,PAS,4300 W 26TH ST,Chicago,IL,
836,53237643,11/7/07 0:39,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,J499483,IN,PAS,4312 S DREXEL BLVD,Chicago,IL,
837,53245070,11/1/07 8:50,2007,152,CPD,940060,PARK/STAND ON BICYCLE PATH,9877159,IL,PAS,1323 S WABASH,Chicago,IL,
838,53163827,11/8/07 19:15,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,9762538,IL,PAS,3232 N HALSTED,Chicago,IL,
839,53174192,11/3/07 23:35,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G106328,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
840,53248139,11/1/07 19:47,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,REDMIX2,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
841,53248473,11/1/07 18:10,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,REDMIX2,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
842,53293824,11/3/07 22:34,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,56296FB,IL,TRK,911 W 18TH ST,Chicago,IL,
843,51474848,11/8/07 14:53,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,UBA9819,MN,TRK,632 N DEARBORN,Chicago,IL,
844,51475472,11/6/07 16:10,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,5641426,IL,PAS,1500 N WELLS,Chicago,IL,
845,53103538,11/11/07 13:29,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9472091,IL,PAS,7146 W 26TH ST,Chicago,IL,
846,53103643,11/11/07 19:05,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8123507,IL,PAS,2255 S CENTRAL PARK,Chicago,IL,
847,53120937,11/11/07 19:04,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,151H2613,IL,TMP,2255 S CENTRAL PARK,Chicago,IL,
848,53557390,11/2/07 12:17,2007,252,CPD,940060,PARK/STAND ON BICYCLE PATH,G714243,IL,PAS,161 N STETSON,Chicago,IL,
849,53127687,11/14/07 23:51,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,X346733,IL,PAS,958 N CALIFORNIA,Chicago,IL,
850,53313094,11/10/07 16:10,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1407 N WELLS,Chicago,IL,
851,53314276,11/4/07 15:05,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1407 N WELLS,Chicago,IL,
852,48126217,11/15/07 23:15,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,9120843,IL,PAS,225 S CANAL,Chicago,IL,
853,48126219,11/15/07 23:15,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,RDXIMG5,IL,PAS,225 S CANAL,Chicago,IL,
854,53127689,11/15/07 19:20,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,9434982,IL,PAS,1531 N DAMEN,Chicago,IL,
855,53355294,11/12/07 11:02,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7809822,IL,PAS,1706 N WELLS,Chicago,IL,
856,53158483,11/21/07 15:55,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,2119TX,IL,TXI,3710 N HALSTED,Chicago,IL,
857,53291477,11/10/07 21:10,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,95116KB,IL,TRK,1553 S BLUE ISLAND,Chicago,IL,
858,53291478,11/10/07 21:10,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1025084,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
859,53356530,11/16/07 20:06,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7412528,IL,PAS,1615 N WELLS,Chicago,IL,
860,52683000,11/19/07 19:54,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5894123,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
861,53292555,11/16/07 22:15,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,96E1686,IN,PAS,1551 S BLUEISLAND,Chicago,IL,
862,51474728,11/29/07 12:13,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,ON5603,IL,PAS,1361 N WELLS,Chicago,IL,
863,51474726,11/28/07 13:45,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,910H185,IL,TMP,1715 N WELLS,Chicago,IL,
864,51475176,11/27/07 14:15,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1407 N WELLS,Chicago,IL,
865,53443819,11/29/07 15:40,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,J270398,IL,PAS,6229 N KENMORE,Chicago,IL,
866,53298259,12/3/07 20:43,2007,20,CPD,940060,PARK/STAND ON BICYCLE PATH,,IL,PAS,3000 W LAWERENCE,Chicago,IL,
867,53441856,12/1/07 16:12,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,T859312,IL,PAS,2150 W PRATT,Chicago,IL,
868,53258501,12/8/07 3:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8782141,IL,PAS,875 N MILWAUKEE,Chicago,IL,
869,53292564,11/30/07 19:47,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,AA64391,AZ,TRK,1553 S BLUE ISLAND,Chicago,IL,
870,53221695,12/8/07 11:56,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,X152238,IL,PAS,4130 W 26TH ST,Chicago,IL,
871,53292329,11/25/07 17:08,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,Y541345,IL,PAS,1224 W 18TH ST,Chicago,IL,
872,53292348,12/3/07 21:10,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9510041,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
873,53292349,12/3/07 21:10,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,DL007CF,IL,DLC,1553 S BLUE ISLAND,Chicago,IL,
874,53319034,12/6/07 17:00,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,X571000,IL,PAS,2030 S WABASH,Chicago,IL,
875,53489259,12/8/07 21:27,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,1039TX,IL,TXI,938 W ARMITAGE,Chicago,IL,
876,53443320,12/13/07 20:41,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,G176449,IL,PAS,2039 W HOWARD,Chicago,IL,
877,52935888,11/24/07 15:40,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1413 N WELLS,Chicago,IL,
878,52950043,12/16/07 12:55,2007,3,CPD,940060,PARK/STAND ON BICYCLE PATH,9712506,IL,PAS,612 E MARQUETTE,Chicago,IL,
879,53319821,12/19/07 17:24,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,4589113,IL,PAS,2109 S WABASH,Chicago,IL,
880,53377497,12/18/07 16:13,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,E127219,IL,ENV,1541 N WELLS,Chicago,IL,
881,53377499,12/18/07 16:30,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9426075,IL,PAS,1601 N WELLS,Chicago,IL,
882,51474698,12/18/07 11:50,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7640163,IL,PAS,1524 S MICHIGAN,Chicago,IL,
883,53376763,12/21/07 17:50,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6695450,IL,PAS,1415 N WELLS,Chicago,IL,
884,53376764,12/21/07 17:53,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,G131144,IL,PAS,1537 N WELLS,Chicago,IL,
